id,ward_num,num_beds,num_baths,has_den,size_group,has_parking,property_orientation,days_on_market,building_age,monthly_maintenance_fee,listing_price,latitude,longitude
588148,10,2.0,2,True,1,True,E,35.0,6,855.0,799000.0,43.6589770631596,-79.39013661357363
781540,11,1.0,1,False,3,True,S,12.0,7,796.0,1178000.0,43.665928131092976,-79.38671566647346
916859,10,3.0,2,False,1,False,W,13.0,8,644.0,618000.0,43.65231071515065,-79.41255751748375
209595,11,1.0,1,False,1,True,W,2.0,1,398.0,528000.0,43.66422341626341,-79.36441164732608
707385,10,2.0,2,False,3,True,W,19.0,19,1478.0,1663000.0,43.67292165963703,-79.40428253814139
609854,13,2.0,1,True,1,False,S,11.0,11,384.0,583000.0,43.64461010871581,-79.3780439503347
546687,13,3.0,3,False,1,False,S,7.0,4,1299.0,736000.0,43.65107577938441,-79.40748777809216
772443,13,1.0,2,False,1,False,S,41.0,14,813.0,600000.0,43.63939256830025,-79.4022197835088
608541,13,2.0,2,True,3,False,N,25.0,14,1945.0,2785000.0,43.631398455909085,-79.42793824223784
317620,13,0.0,1,False,0,False,W,2.0,26,302.0,381000.0,43.64311782324948,-79.41666116867866
469714,11,0.0,1,False,0,True,N,30.0,4,532.0,568000.0,43.65684373495736,-79.36537575231303
432580,10,2.0,3,False,1,False,S,34.0,4,464.0,534000.0,43.680508265203606,-79.37930003151504
598349,13,1.0,1,True,1,False,E,3.0,7,718.0,578000.0,43.62925065854737,-79.41977275747432
294701,11,2.0,1,False,1,False,W,3.0,19,479.0,663000.0,43.65526940401383,-79.36659967941155
792955,10,2.0,2,True,2,False,W,3.0,22,861.0,1238000.0,43.69300960660816,-79.38509381912841
166452,10,3.0,3,False,6,True,N,25.0,11,2959.0,3411000.0,43.671890324020914,-79.36615693863557
445664,13,3.0,2,False,2,True,N,45.0,0,875.0,1295000.0,43.6342146360936,-79.40693054657721
872300,10,1.0,1,False,0,True,N,9.0,0,434.0,487000.0,43.685047039395045,-79.38838271873905
786234,10,1.0,1,True,0,False,W,14.0,16,702.0,758000.0,43.65324966949996,-79.41065650618526
916814,10,2.0,1,False,3,True,S,5.0,4,1173.0,1341000.0,43.67575547652389,-79.38283383439484
623570,11,1.0,1,True,1,True,S,8.0,18,1072.0,722000.0,43.65270724288104,-79.3602240878573
472347,10,2.0,2,False,1,True,S,31.0,20,568.0,824000.0,43.68486765651408,-79.37480400141983
499852,13,2.0,2,False,3,False,S,17.0,21,1496.0,2117000.0,43.64086803907746,-79.41477643277115
709796,10,2.0,2,False,3,False,N,15.0,14,1610.0,1825000.0,43.67210119842763,-79.38327974240912
860058,13,2.0,2,True,2,True,W,0.0,6,1086.0,1532000.0,43.64638956356173,-79.42251409837324
323528,10,0.0,1,False,1,False,S,17.0,1,317.0,501000.0,43.68750811958211,-79.3630631736698
310409,10,1.0,1,False,1,True,W,29.0,21,300.0,405000.0,43.6790967201912,-79.39328008200434
431514,10,1.0,1,False,1,True,S,3.0,20,853.0,766000.0,43.6688305256896,-79.42792251397442
926535,13,2.0,3,False,1,True,W,17.0,30,494.0,596000.0,43.6473909157201,-79.41562617663158
475014,10,1.0,1,True,1,True,S,3.0,1,465.0,659000.0,43.67180030057257,-79.41751476279694
868309,10,2.0,1,True,2,True,E,33.0,4,1362.0,1487000.0,43.66243690918788,-79.42383222172967
816948,10,2.0,2,False,2,True,S,2.0,4,1032.0,1104000.0,43.67751095422376,-79.3975298044325
637547,10,2.0,3,False,2,False,N,1.0,13,1734.0,1157000.0,43.66516837986656,-79.39489106678667
175623,11,2.0,2,False,1,True,N,26.0,8,560.0,820000.0,43.65088593244906,-79.37933395875193
354809,10,1.0,1,True,1,False,N,15.0,14,692.0,703000.0,43.68413200025636,-79.37794453119037
489966,10,1.0,1,True,0,True,E,25.0,3,545.0,623000.0,43.68874082706332,-79.36425574837605
121292,10,1.0,1,False,2,False,S,16.0,12,565.0,1046000.0,43.68087884205192,-79.37217570164768
789674,10,2.0,2,True,3,True,N,16.0,5,1635.0,2071000.0,43.66409733798447,-79.39094649994483
635898,10,1.0,1,False,1,True,N,6.0,53,428.0,495000.0,43.67567307521052,-79.40551076756347
530697,11,2.0,3,False,2,False,S,13.0,4,1750.0,1544000.0,43.66102694499165,-79.3759748428062
531600,10,2.0,3,True,2,False,N,22.0,14,1652.0,2064000.0,43.66028676638616,-79.39489196386332
303266,13,0.0,1,False,0,True,S,29.0,5,255.0,347000.0,43.64162214858069,-79.40465468258795
290281,13,1.0,1,False,1,True,N,5.0,2,682.0,632000.0,43.6405044816914,-79.38064908668719
974312,10,2.0,2,True,2,True,S,30.0,0,1061.0,1213000.0,43.68319230570936,-79.37277190353596
379376,10,2.0,2,False,6,False,W,17.0,10,4398.0,3917000.0,43.68924126335772,-79.38535133366612
293912,10,1.0,1,False,0,False,E,11.0,2,666.0,458000.0,43.66934615182747,-79.39200497614993
126435,13,1.0,1,False,0,False,E,13.0,1,542.0,718000.0,43.63324836492381,-79.41986559748015
622168,10,1.0,1,False,1,True,W,13.0,8,643.0,654000.0,43.67162298381563,-79.37970142776766
478977,10,3.0,2,False,4,True,N,11.0,4,1314.0,1886000.0,43.69073182748009,-79.38628834011293
453258,10,2.0,1,False,1,True,W,7.0,2,519.0,735000.0,43.682939463283866,-79.3852557416727
488869,11,1.0,1,True,0,True,S,14.0,0,500.0,581000.0,43.65970771054143,-79.36778716025411
404191,13,1.0,1,False,1,True,N,4.0,2,522.0,721000.0,43.64678564077593,-79.41683126604767
966925,10,1.0,1,False,1,False,S,5.0,4,978.0,719000.0,43.6556112069888,-79.394382140185
656514,13,1.0,1,False,0,True,W,0.0,15,333.0,358000.0,43.64586056355479,-79.41189296219471
368848,13,1.0,1,True,1,True,E,6.0,6,437.0,588000.0,43.63361438434842,-79.42244717281463
750251,11,1.0,1,False,1,True,S,36.0,15,348.0,530000.0,43.65239174103679,-79.37556352388923
383634,11,1.0,2,False,1,True,N,1.0,11,753.0,725000.0,43.65965757637536,-79.36067328067104
617346,11,1.0,1,True,1,True,N,8.0,45,605.0,993000.0,43.66311919710581,-79.36013548854855
785747,11,1.0,1,False,0,True,S,51.0,4,384.0,555000.0,43.66805906620983,-79.37748330434978
309791,13,1.0,1,True,0,False,S,5.0,5,515.0,494000.0,43.63812958928857,-79.41446807560222
408314,13,1.0,1,False,0,False,E,8.0,1,233.0,325000.0,43.63119975120456,-79.40254484579623
561492,11,1.0,1,True,1,True,N,2.0,2,771.0,773000.0,43.64951453330442,-79.38012324297752
405333,10,2.0,2,False,2,False,S,6.0,2,891.0,1436000.0,43.68864461067233,-79.37135799476061
504579,10,1.0,1,False,0,False,S,3.0,6,698.0,544000.0,43.67820984322461,-79.36639560705171
481304,11,2.0,2,False,1,True,S,8.0,5,548.0,641000.0,43.668184675479935,-79.38632192702683
519662,10,1.0,1,False,1,True,S,15.0,8,668.0,1040000.0,43.66591432362889,-79.38884180094601
804780,11,2.0,3,False,2,True,W,2.0,7,986.0,1048000.0,43.66971202411129,-79.37993756740276
306771,11,3.0,2,False,2,True,N,0.0,10,1177.0,1399000.0,43.65016934347972,-79.37102808431305
255611,13,3.0,2,False,2,False,E,2.0,5,1125.0,1361000.0,43.63948437407846,-79.4103379046023
419781,13,3.0,2,True,4,False,E,28.0,4,3399.0,2854000.0,43.64123198653617,-79.42647858889417
946271,10,1.0,1,False,1,False,W,35.0,11,566.0,639000.0,43.66110720793088,-79.3937757344353
835961,10,1.0,1,False,1,True,N,17.0,0,476.0,608000.0,43.68006136526827,-79.36793851815733
114079,10,2.0,3,False,1,True,S,9.0,15,776.0,858000.0,43.66232140050581,-79.39067613279265
193798,10,2.0,2,True,1,True,S,8.0,2,619.0,856000.0,43.67188582871808,-79.41235501887644
185424,13,1.0,1,False,0,False,N,2.0,6,334.0,405000.0,43.6351693215504,-79.41259698837473
644892,11,1.0,2,True,1,True,N,11.0,24,595.0,801000.0,43.66695316512137,-79.36659878688185
914087,13,1.0,1,False,1,False,S,31.0,3,705.0,712000.0,43.64215998343728,-79.40320027488879
842451,13,3.0,2,False,2,True,S,14.0,9,995.0,1539000.0,43.64062081418063,-79.40343575109745
526505,13,2.0,2,False,2,True,S,15.0,0,1016.0,1221000.0,43.64309041686928,-79.38732636962588
117597,11,2.0,2,True,6,False,S,6.0,8,1692.0,2957000.0,43.65046387555233,-79.36439082290032
564726,13,2.0,2,False,2,True,S,7.0,8,944.0,1222000.0,43.645688335656345,-79.41459224183735
194820,13,3.0,2,False,6,True,S,14.0,3,2645.0,2812000.0,43.645146633844575,-79.39261665953003
604742,10,2.0,2,True,11,True,S,1.0,7,3091.0,3906000.0,43.68769434430785,-79.38218234328336
943314,13,2.0,2,False,1,False,S,3.0,1,459.0,649000.0,43.64917347256858,-79.41632189803703
961228,10,1.0,1,False,1,True,S,6.0,2,443.0,754000.0,43.67070532859672,-79.36200744397296
169322,10,1.0,1,True,1,False,W,38.0,22,750.0,1058000.0,43.68640649536417,-79.37609217997993
580562,11,1.0,1,True,1,True,S,16.0,1,904.0,860000.0,43.67002972291363,-79.37950923743529
811826,13,1.0,1,False,0,True,S,26.0,34,286.0,372000.0,43.640028641505374,-79.38347132917168
375650,10,2.0,2,True,1,True,N,7.0,2,503.0,671000.0,43.67994100802812,-79.38376576986809
721367,13,2.0,2,False,1,False,S,3.0,4,590.0,786000.0,43.65216371353152,-79.39494999783093
322713,10,1.0,1,True,0,True,N,31.0,4,314.0,557000.0,43.66817797640002,-79.39413202593734
822330,11,3.0,2,False,11,True,S,18.0,25,2714.0,3159000.0,43.6691468610391,-79.36146068318139
206007,13,3.0,2,True,2,False,W,19.0,29,1626.0,1593000.0,43.64211899484381,-79.38148892429405
140216,10,1.0,1,False,0,True,W,3.0,12,335.0,457000.0,43.6633740671325,-79.39988678627128
626922,13,1.0,2,True,1,False,E,19.0,6,347.0,619000.0,43.64824689580315,-79.35747176627984
757271,13,1.0,1,False,0,True,E,11.0,16,295.0,346000.0,43.63789609998059,-79.4069943843653
398314,10,1.0,1,True,0,False,S,0.0,13,655.0,519000.0,43.673670619587824,-79.36592890908757
980829,10,3.0,2,False,8,False,W,0.0,6,2695.0,3375000.0,43.65475231170774,-79.42086722991698
443648,10,1.0,1,False,0,False,S,20.0,6,313.0,479000.0,43.66057326204063,-79.42365517125097
369486,10,1.0,1,True,1,True,W,0.0,23,544.0,801000.0,43.66378572312112,-79.39848968461374
885708,10,2.0,2,False,1,True,N,10.0,13,613.0,554000.0,43.665959517037365,-79.41156647194497
808929,13,2.0,2,False,0,True,E,1.0,1,355.0,481000.0,43.64332449992787,-79.3691002777405
284072,10,1.0,2,False,1,True,S,8.0,5,640.0,893000.0,43.6766154370067,-79.36583437338606
378907,10,2.0,2,False,0,True,S,7.0,0,447.0,587000.0,43.67059043034251,-79.42739216752224
949128,10,1.0,1,False,1,True,N,35.0,0,837.0,743000.0,43.67475081400693,-79.37623708616967
391876,13,1.0,1,True,1,False,E,4.0,16,527.0,592000.0,43.64814750704555,-79.35819729900155
486176,13,0.0,1,False,0,True,S,4.0,8,286.0,329000.0,43.64916352138561,-79.36381307591014
169827,10,2.0,3,False,1,False,N,18.0,8,935.0,687000.0,43.65977551875168,-79.41904501309928
988030,10,1.0,1,False,1,True,E,15.0,0,622.0,615000.0,43.68339104602382,-79.38304119847066
485020,13,2.0,2,False,2,True,N,11.0,19,1635.0,1798000.0,43.648623486882016,-79.39551498295693
197586,10,2.0,2,False,1,False,E,38.0,13,475.0,686000.0,43.66286993885427,-79.40373911150381
725942,10,2.0,1,False,1,True,W,3.0,2,867.0,1200000.0,43.67500200654325,-79.37658032289457
536423,10,2.0,1,False,1,False,S,13.0,11,1242.0,1227000.0,43.69157915038458,-79.37513930329175
123314,13,1.0,1,False,1,False,E,1.0,7,300.0,462000.0,43.63305679660868,-79.42645585244166
200069,13,2.0,1,False,1,True,S,5.0,7,778.0,715000.0,43.64691805685312,-79.39870099340428
146397,11,2.0,2,False,4,False,N,42.0,1,2159.0,3330000.0,43.65985692750736,-79.3821830790367
720223,10,1.0,1,True,1,False,N,7.0,6,478.0,579000.0,43.65442784746863,-79.42112103085918
590087,10,1.0,1,True,0,True,E,74.0,5,590.0,568000.0,43.67021309638935,-79.39078756184747
630572,10,1.0,1,False,1,True,S,16.0,7,634.0,754000.0,43.674799104941286,-79.38826881742602
344552,10,1.0,1,True,1,True,W,19.0,20,628.0,642000.0,43.6679168534807,-79.39402491956206
925803,10,0.0,1,False,1,False,E,16.0,1,501.0,483000.0,43.65351476492786,-79.40619751349483
827055,10,1.0,1,True,1,False,N,13.0,0,466.0,596000.0,43.68665231781704,-79.37595793397792
262483,13,1.0,1,True,0,False,E,13.0,3,416.0,532000.0,43.63927326420397,-79.3988283135617
800506,10,1.0,1,False,0,True,E,12.0,2,489.0,631000.0,43.67125752551711,-79.38783303445244
238907,13,2.0,1,False,1,True,S,1.0,0,454.0,565000.0,43.64131335211749,-79.41470441949821
881231,11,0.0,1,False,0,True,W,28.0,13,324.0,499000.0,43.66958732485045,-79.37890937000908
366642,10,1.0,1,True,1,True,E,19.0,8,422.0,500000.0,43.68076707182434,-79.37711990921991
884851,10,2.0,2,False,2,True,N,16.0,12,864.0,1007000.0,43.670514353932745,-79.40617648490861
600288,11,2.0,2,False,3,True,N,29.0,34,1409.0,1729000.0,43.66391354446156,-79.36837936117182
611995,13,2.0,2,False,1,True,E,2.0,1,1027.0,1051000.0,43.63699073981507,-79.39409932113601
496194,10,1.0,1,False,1,True,S,11.0,8,657.0,890000.0,43.67951398018115,-79.37663248250634
831550,10,1.0,1,True,1,False,S,24.0,6,746.0,784000.0,43.65894054110656,-79.40296290170441
611246,13,1.0,1,True,1,True,E,11.0,2,681.0,849000.0,43.62980631190003,-79.41199697443565
466403,13,2.0,2,False,1,True,S,19.0,2,1491.0,1581000.0,43.64459439577633,-79.37827764264473
257225,10,1.0,1,False,1,False,N,6.0,4,307.0,505000.0,43.67353882319874,-79.40837470876306
775660,13,1.0,1,True,1,True,W,19.0,33,780.0,802000.0,43.63483274290188,-79.41605565967072
377618,10,1.0,1,True,1,True,N,16.0,20,435.0,649000.0,43.671117982256725,-79.39588382585703
623251,13,1.0,1,False,0,True,S,6.0,4,374.0,456000.0,43.641421727372254,-79.39280402752975
231306,10,3.0,3,False,4,True,S,3.0,5,1574.0,2144000.0,43.67322808736056,-79.39559256152438
433159,13,2.0,2,True,4,False,S,17.0,5,2070.0,2773000.0,43.64099738550655,-79.39228224804748
211550,10,1.0,2,False,1,True,S,3.0,13,798.0,597000.0,43.66464930681676,-79.41507385186962
782745,10,1.0,1,False,0,True,S,3.0,21,515.0,574000.0,43.6821158056616,-79.36890539011725
192115,10,1.0,2,False,1,True,W,12.0,3,705.0,833000.0,43.66242954677124,-79.420234533348
364955,13,1.0,1,False,1,True,W,3.0,9,1653.0,926000.0,43.64826296984481,-79.41264899803973
212762,10,2.0,2,True,5,False,E,44.0,13,2103.0,2656000.0,43.65307391979833,-79.41335050990129
321086,13,2.0,2,False,1,False,W,45.0,20,351.0,592000.0,43.65231148965787,-79.3523139146128
955465,10,3.0,3,False,1,True,E,1.0,39,1438.0,1562000.0,43.67208982937023,-79.3664712361451
925391,10,3.0,2,False,11,True,N,5.0,9,2254.0,3667000.0,43.68932993375537,-79.36533489506684
637036,10,1.0,1,False,1,False,S,23.0,69,552.0,575000.0,43.66379856866116,-79.39096409546465
639923,13,3.0,2,False,2,True,S,7.0,4,1514.0,1950000.0,43.63465017480799,-79.41959129510134
797131,10,1.0,1,True,1,True,E,57.0,2,520.0,729000.0,43.66422097948241,-79.39435753878705
517404,10,0.0,1,False,0,True,N,1.0,9,296.0,355000.0,43.65739107763181,-79.40075527785294
858735,13,1.0,1,True,1,True,N,21.0,2,605.0,618000.0,43.64196356068921,-79.37546245578497
848164,13,1.0,1,False,1,True,N,9.0,5,464.0,707000.0,43.64591435121377,-79.41653322523524
643710,10,2.0,2,True,3,False,W,2.0,1,1806.0,1230000.0,43.670941844761714,-79.39230200413104
396071,10,1.0,1,True,1,False,W,2.0,3,564.0,559000.0,43.691315135359936,-79.38794954452405
370804,10,2.0,2,False,0,False,W,3.0,13,435.0,567000.0,43.66843136087094,-79.4170382637716
300818,10,2.0,2,False,2,False,W,25.0,2,2153.0,1808000.0,43.68274035827897,-79.37858505607942
339720,10,1.0,1,False,1,True,W,21.0,13,807.0,708000.0,43.6732503599309,-79.38290222035288
105836,13,0.0,1,False,0,False,W,39.0,13,441.0,372000.0,43.64345180381688,-79.38727259086588
552057,10,2.0,2,True,4,True,S,4.0,6,2217.0,1931000.0,43.68710622350635,-79.38622423696977
110468,10,1.0,1,False,1,False,S,0.0,31,338.0,482000.0,43.6796979596683,-79.36588098272351
459846,11,2.0,2,False,2,False,N,0.0,4,1074.0,1161000.0,43.65828832605637,-79.37282578571197
207121,13,2.0,2,False,0,True,N,9.0,1,541.0,522000.0,43.63664609380845,-79.40749061325397
355142,10,2.0,2,False,0,False,E,41.0,10,568.0,637000.0,43.67313609399377,-79.37940116273361
953615,13,1.0,1,False,0,False,E,8.0,6,621.0,533000.0,43.64388852784052,-79.39234555444176
975159,10,2.0,2,False,2,True,N,16.0,5,1052.0,1379000.0,43.6822570503947,-79.3735612539911
986101,13,1.0,1,False,0,True,S,2.0,4,441.0,408000.0,43.64510388846598,-79.41605081137267
823985,13,2.0,2,True,1,True,E,3.0,1,604.0,693000.0,43.65068545031996,-79.40106200855641
681357,11,1.0,1,True,1,True,W,20.0,0,524.0,771000.0,43.66138488378592,-79.35936589944842
872888,10,1.0,1,False,1,True,S,2.0,2,512.0,609000.0,43.658687202761456,-79.41974509793883
356179,13,3.0,2,False,2,True,S,8.0,9,1433.0,1289000.0,43.64970717513672,-79.40000912090566
403120,10,0.0,1,False,0,True,W,34.0,35,252.0,364000.0,43.66492183553956,-79.39571537655694
337657,10,1.0,1,False,1,True,W,4.0,6,527.0,551000.0,43.67497272850737,-79.38950521052135
655561,13,2.0,1,False,1,True,E,26.0,36,467.0,607000.0,43.638544973929335,-79.41394670993802
940762,10,1.0,1,True,1,True,W,3.0,7,722.0,790000.0,43.66307013239387,-79.41873862746822
748387,10,1.0,1,False,1,False,S,67.0,2,461.0,636000.0,43.67540184936068,-79.39705390939656
268748,10,1.0,1,True,1,True,S,8.0,7,614.0,704000.0,43.67699705661968,-79.37309549306559
577894,10,1.0,1,False,0,True,S,11.0,20,287.0,542000.0,43.66574657956243,-79.39463757562713
912228,10,2.0,2,True,2,False,S,11.0,3,1748.0,1703000.0,43.68967814200801,-79.38329695237583
496138,11,2.0,2,False,1,True,S,32.0,7,1264.0,1187000.0,43.658366015188975,-79.35892446703245
303497,11,2.0,2,True,3,True,N,15.0,8,1562.0,1896000.0,43.66617196155378,-79.37453005999411
183991,11,1.0,1,True,1,False,S,6.0,13,674.0,863000.0,43.66111334113434,-79.37786004457254
764859,13,1.0,1,False,0,True,N,15.0,13,453.0,475000.0,43.64914443901541,-79.35187555343965
562745,10,1.0,1,True,1,True,S,33.0,2,366.0,582000.0,43.654406178711966,-79.41659976742105
333824,11,1.0,1,True,1,True,E,5.0,36,1053.0,950000.0,43.67048817236252,-79.3745150323348
225093,11,1.0,1,True,1,False,S,12.0,0,479.0,652000.0,43.65620637630321,-79.36497775709672
994750,10,2.0,2,True,1,False,W,10.0,7,678.0,882000.0,43.67304205418817,-79.38108924420335
887996,11,1.0,1,False,2,True,N,4.0,10,781.0,971000.0,43.65067376850232,-79.36995309602534
649849,10,1.0,1,True,1,False,E,19.0,3,497.0,662000.0,43.68645735174995,-79.37012049434595
423267,11,1.0,1,True,1,True,S,5.0,24,754.0,978000.0,43.670156549804055,-79.37407718354984
532514,10,2.0,3,False,2,True,N,1.0,12,1049.0,1298000.0,43.66662491531402,-79.41706697660045
724004,13,1.0,1,True,0,False,N,3.0,1,485.0,406000.0,43.64665656475296,-79.3576901848892
410413,10,1.0,1,True,0,True,S,2.0,2,437.0,555000.0,43.69227194687296,-79.36787958768562
181312,10,1.0,1,True,1,True,E,2.0,5,660.0,850000.0,43.68815872664035,-79.37464675535603
847596,11,1.0,1,False,1,True,S,20.0,5,995.0,892000.0,43.669875377611255,-79.37105624468822
448688,10,1.0,1,False,0,False,W,3.0,7,314.0,490000.0,43.665433470820446,-79.39228900644943
431576,10,1.0,1,False,1,False,N,29.0,1,1020.0,990000.0,43.6689229224033,-79.41460973026285
629939,13,1.0,1,True,0,True,W,2.0,1,393.0,565000.0,43.63830086721129,-79.41622954855877
558802,13,2.0,2,False,1,True,N,7.0,44,599.0,852000.0,43.644499228373256,-79.37399750074786
501372,13,1.0,1,False,1,False,S,8.0,3,447.0,577000.0,43.64554092747068,-79.40425366311308
233032,10,1.0,1,False,0,True,S,5.0,3,324.0,484000.0,43.670324158542016,-79.40494065715492
439990,13,2.0,2,True,6,True,S,24.0,5,1924.0,2472000.0,43.64866680937187,-79.3614162384082
625413,13,2.0,2,False,1,False,S,27.0,21,401.0,592000.0,43.64025608495295,-79.41400904333288
601110,11,1.0,1,True,1,True,N,23.0,9,620.0,874000.0,43.65724148201632,-79.35703154968309
366130,13,1.0,1,True,1,True,S,11.0,13,453.0,744000.0,43.646916029083705,-79.38472080895444
401294,11,2.0,3,False,2,True,N,42.0,15,1062.0,1199000.0,43.668775614353976,-79.38397602627144
500000,10,0.0,1,False,1,True,W,1.0,2,460.0,532000.0,43.685345139736064,-79.3851323186594
121887,10,1.0,1,False,1,True,E,9.0,21,662.0,992000.0,43.65752889580571,-79.39610592339044
728401,10,1.0,1,False,1,True,S,3.0,40,411.0,436000.0,43.66914858068528,-79.39753070645773
178497,11,2.0,2,False,1,False,E,2.0,5,471.0,706000.0,43.6518593317056,-79.35786113156648
481551,11,1.0,1,True,1,True,S,30.0,1,502.0,622000.0,43.66415606295084,-79.37285913674614
135773,10,1.0,1,False,1,False,S,27.0,23,524.0,925000.0,43.68579366567355,-79.38517397815866
303949,10,2.0,2,False,1,False,S,17.0,3,786.0,1035000.0,43.67868691035747,-79.37946688004685
471851,13,1.0,1,False,0,False,W,12.0,15,210.0,340000.0,43.64784054055004,-79.41128086170472
532190,10,2.0,2,False,1,True,N,0.0,2,576.0,549000.0,43.67934263919869,-79.38296536593283
386559,10,2.0,2,False,2,True,E,36.0,13,1002.0,910000.0,43.67357879223969,-79.38946580445459
110611,10,2.0,2,False,2,True,E,2.0,2,1276.0,1431000.0,43.682917102764335,-79.37900337432238
663418,11,3.0,2,False,11,True,S,12.0,6,3610.0,4349000.0,43.6652883037528,-79.36974990608621
485882,10,1.0,1,True,1,False,S,27.0,4,445.0,675000.0,43.69029438840128,-79.38866887755528
692130,10,2.0,2,False,4,False,E,12.0,19,1607.0,2093000.0,43.65453477500036,-79.41080523873379
749589,10,1.0,1,False,0,True,E,8.0,1,403.0,443000.0,43.6882521290522,-79.36570776579126
123946,11,3.0,3,False,1,False,N,14.0,32,659.0,772000.0,43.667030075324526,-79.3873790978827
587596,10,1.0,1,True,1,True,S,10.0,5,518.0,563000.0,43.67438316583092,-79.39411960235883
555875,13,2.0,2,False,1,False,W,31.0,6,966.0,806000.0,43.6509172479925,-79.34831649970063
480907,11,2.0,2,False,2,True,S,25.0,29,1520.0,1290000.0,43.66936240977774,-79.35851025396455
205056,10,2.0,2,False,2,False,S,8.0,1,598.0,988000.0,43.67643266856124,-79.37049410578732
329730,11,1.0,1,False,0,False,N,1.0,12,544.0,666000.0,43.66328516615012,-79.37145871244671
646391,10,1.0,1,True,0,True,W,1.0,3,492.0,619000.0,43.65518218281419,-79.3869671804124
910340,13,1.0,1,False,2,True,W,9.0,14,575.0,875000.0,43.64140936306876,-79.38886466593713
782831,11,2.0,2,False,2,True,S,26.0,28,1761.0,1525000.0,43.6568365709464,-79.36566060251329
102241,13,1.0,1,False,1,True,N,36.0,20,838.0,854000.0,43.64575037352892,-79.36587649598756
751787,11,1.0,1,False,0,True,S,19.0,3,331.0,502000.0,43.66743325236827,-79.36462693743736
979736,13,3.0,2,False,2,False,S,25.0,7,1286.0,1532000.0,43.64187232403438,-79.39430681998628
162131,11,1.0,1,True,1,False,S,6.0,7,463.0,774000.0,43.65032245079778,-79.37120454365227
343486,13,2.0,2,False,1,True,W,6.0,15,859.0,1055000.0,43.64804270178287,-79.36213111175094
952720,13,1.0,1,False,0,False,N,5.0,0,278.0,359000.0,43.65003662843242,-79.40159380819077
494302,13,1.0,1,False,0,False,S,16.0,15,289.0,328000.0,43.64982237103993,-79.35066156177925
281595,13,2.0,1,True,1,True,N,2.0,16,652.0,785000.0,43.64662588962825,-79.40079282334744
386717,10,1.0,1,False,1,True,S,4.0,16,343.0,487000.0,43.675552308961294,-79.365826551702
230993,11,1.0,1,False,1,False,E,0.0,14,1251.0,965000.0,43.6597514193347,-79.37424692503863
130636,13,2.0,2,True,2,False,W,9.0,5,833.0,1003000.0,43.64893466078119,-79.41869870721416
909945,13,2.0,2,False,3,True,N,30.0,3,1602.0,1443000.0,43.63178732636137,-79.41643925748417
631805,13,2.0,2,False,2,True,N,8.0,3,902.0,1117000.0,43.64493551349768,-79.3799286528441
284688,11,1.0,1,False,1,True,E,5.0,14,469.0,640000.0,43.66543439247753,-79.36081204809322
478956,10,2.0,1,False,1,True,W,1.0,9,662.0,922000.0,43.666622587748336,-79.39625360151291
750969,10,1.0,1,False,1,False,W,3.0,7,386.0,602000.0,43.69150775581276,-79.36843671360343
301680,10,2.0,2,True,2,False,S,13.0,3,1163.0,1410000.0,43.685909321491984,-79.37003753174434
578919,10,1.0,1,True,1,False,S,30.0,11,525.0,531000.0,43.6585440392678,-79.3901874715238
222345,13,2.0,2,False,2,False,E,16.0,1,886.0,1457000.0,43.64405415131053,-79.41990849947027
434709,10,1.0,1,True,1,True,S,25.0,2,610.0,716000.0,43.67796133779309,-79.38215663171047
981091,10,2.0,2,False,2,True,S,0.0,26,1435.0,1507000.0,43.67439549528189,-79.36985132561612
476672,13,2.0,2,False,0,True,S,3.0,6,305.0,470000.0,43.6433543382696,-79.40129575985334
899990,11,2.0,2,True,4,True,W,2.0,0,768.0,1481000.0,43.65512556356188,-79.35937837082624
590636,10,1.0,1,True,1,True,S,13.0,8,674.0,856000.0,43.657644830154325,-79.41525535985708
997513,10,1.0,1,True,1,True,S,9.0,12,556.0,738000.0,43.668409718983625,-79.39604818696033
981637,10,2.0,2,False,1,False,S,10.0,4,668.0,883000.0,43.65210612182342,-79.41567540402747
927137,13,1.0,1,False,1,False,N,4.0,3,377.0,656000.0,43.64106317073085,-79.39139217021182
367405,11,1.0,1,True,1,False,E,6.0,31,499.0,654000.0,43.66111115694984,-79.38040881871486
437405,13,2.0,2,False,4,False,N,6.0,29,1841.0,2256000.0,43.63893677083114,-79.39510932872719
105003,10,1.0,2,False,0,True,S,28.0,5,500.0,619000.0,43.68709743398835,-79.37888733376793
590339,13,2.0,3,False,0,True,S,13.0,2,435.0,568000.0,43.63311244639922,-79.42039879761728
436357,10,0.0,1,False,0,True,S,2.0,7,536.0,546000.0,43.682292627650895,-79.3678757358699
637424,10,1.0,1,True,1,True,S,9.0,9,495.0,727000.0,43.663428834236576,-79.39534809897313
367869,13,1.0,1,False,0,True,W,10.0,2,395.0,611000.0,43.63853076517472,-79.4253706926484
846857,13,1.0,1,True,0,False,E,39.0,0,283.0,386000.0,43.64453259043687,-79.41151073442389
385909,10,1.0,1,False,1,True,S,0.0,26,917.0,632000.0,43.67499176152854,-79.38692281499965
857067,11,1.0,1,True,0,True,W,9.0,9,446.0,576000.0,43.65841480353197,-79.35536122569027
376481,10,2.0,2,True,3,True,N,5.0,5,2697.0,1839000.0,43.66692438936393,-79.40228637290649
117716,10,1.0,1,False,1,True,S,68.0,10,630.0,678000.0,43.68093749979008,-79.37783779925412
